ProductID,ProductName,Category,Stock,UnitPrice,RetailPrice
Nantou Nangang_7331_027,sprite_can1,sprite_can1,98,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,150,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,143,692.81,872.1
Nantou Nangang_7331_027,sprite_can1,sprite_can1,96,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,147,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,147,692.81,872.1
Nantou Nangang_7331_027,sprite_can1,sprite_can1,96,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,150,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,147,692.81,872.1
Nantou Nangang_7331_027,sprite_can1,sprite_can1,96,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,147,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,147,692.81,872.1
Nantou Nangang_7331_027,sprite_can1,sprite_can1,95,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,147,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,147,692.81,872.1
Nantou Nangang_7331_027,sprite_can1,sprite_can1,96,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,147,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,147,692.81,872.1
Nantou Nangang_7331_027,sprite_can1,sprite_can1,96,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,147,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,147,692.81,872.1
Nantou Nangang_7331_027,sprite_can1,sprite_can1,96,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,150,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,147,692.81,872.1
Nantou Nangang_7331_027,sprite_can1,sprite_can1,96,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,147,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,147,692.81,872.1
Nantou Nangang_7331_027,sprite_can1,sprite_can1,100,911.2,1223.01
Nantou Nangang_3076_028,sprite_can1,sprite_can1,147,956.55,1388.58
Nantou Nangang_3728_029,sprite_can1,sprite_can1,150,692.81,872.1
Nantou Nangang_5987_059,sprite_can2,sprite_can2,48,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,192,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,200,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,200,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,148,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,48,105.92,146.13
Nantou Nangang_5987_059,sprite_can2,sprite_can2,50,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,200,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,200,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,195,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,146,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,48,105.92,146.13
Nantou Nangang_5987_059,sprite_can2,sprite_can2,48,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,197,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,200,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,200,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,148,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,49,105.92,146.13
Nantou Nangang_5987_059,sprite_can2,sprite_can2,48,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,195,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,197,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,195,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,148,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,49,105.92,146.13
Nantou Nangang_5987_059,sprite_can2,sprite_can2,48,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,197,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,200,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,200,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,148,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,48,105.92,146.13
Nantou Nangang_5987_059,sprite_can2,sprite_can2,49,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,197,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,200,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,200,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,148,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,50,105.92,146.13
Nantou Nangang_5987_059,sprite_can2,sprite_can2,49,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,192,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,197,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,200,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,148,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,49,105.92,146.13
Nantou Nangang_5987_059,sprite_can2,sprite_can2,48,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,195,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,197,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,200,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,148,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,50,105.92,146.13
Nantou Nangang_5987_059,sprite_can2,sprite_can2,49,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,197,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,200,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,200,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,148,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,50,105.92,146.13
Nantou Nangang_5987_059,sprite_can2,sprite_can2,50,738.56,1097.09
Nantou Nangang_2907_060,sprite_can2,sprite_can2,200,173.89,222.32
Nantou Nangang_4885_061,sprite_can2,sprite_can2,200,403.88,590.1
Nantou Nangang_0905_062,sprite_can2,sprite_can2,200,562.48,799.66
Nantou Nangang_4779_063,sprite_can2,sprite_can2,148,698.99,888.34
Nantou Nangang_3665_064,sprite_can2,sprite_can2,49,105.92,146.13
Nantou Nangang_7919_093,tomato,tomato,296,52.9,73.77
Nantou Nangang_7919_093,tomato,tomato,298,52.9,73.77
Nantou Nangang_7919_093,tomato,tomato,296,52.9,73.77
Nantou Nangang_7919_093,tomato,tomato,289,52.9,73.77
Nantou Nangang_7919_093,tomato,tomato,298,52.9,73.77
Nantou Nangang_7919_093,tomato,tomato,289,52.9,73.77
Nantou Nangang_7919_093,tomato,tomato,293,52.9,73.77
Nantou Nangang_7919_093,tomato,tomato,289,52.9,73.77
Nantou Nangang_7919_093,tomato,tomato,289,52.9,73.77
Nantou Nangang_7919_093,tomato,tomato,300,52.9,73.77
